1,45.63,14.56151664,7.392549776,2.161431718,-0.249020455,2.313930842,6.137862975,-12.81308158,-40.28186209,-41.09406256,-41.12176259,-40.71239832,-40.33920701,-39.85889536,-39.31409734,-38.54828221,-38.10959999,-37.85615608,-37.97610539,-38.53974302,-39.12844293,-40.19037443,-42.62577813,-45.79481743,-45.2201863,-44.31901509,-44.82768106,-45.33116078,-45.51072748,-44.78151527,-44.54758611,-43.88952112,-43.76625889,-43.91603751,-44.08075059,-44.71179252,-45.6222809,-45.98047841
1,29.26,8.713620461,3.833287272,1.391501896,-0.826739474,2.780352699,10.80540612,-17.02654189,-44.87931452,-47.82601036,-47.7245028,-48.85793459,-48.77194912,-46.75384894,-46.28463758,-43.76079831,-42.94581363,-41.45682451,-40.84260459,-40.75934885,-40.75660008,-40.69187082,-40.17994148,-53.00731827,-48.74555581,-48.58201402,-49.91234492,-51.3877778,-50.55289249,-48.90308845,-49.19128231,-48.48440265,-47.41087129,-46.05722062,-45.19168583,-45.01024965,-44.60982298,-44.5689159
1,33.85,11.21467628,4.980385972,1.731955402,-0.808044978,4.253234732,7.167178529,-18.6985008,-42.19899267,-42.37814431,-43.26535966,-42.65588582,-41.4538262,-40.94309332,-40.45957411,-40.28863829,-40.03439005,-39.89751808,-40.22082649,-40.60782716,-40.84299893,-41.77358921,-42.93065586,-46.01794225,-45.50929733,-45.49992704,-45.93903957,-45.65681738,-45.27093708,-45.374766,-45.30425619,-45.60742551,-45.73870664,-45.4570038,-45.78287057,-46.07561138,-46.24941207,-46.1702038
1,18.96,8.334146389,2.802785375,1.185602852,-2.875954795,3.521016242,13.96473085,-22.30650137,-46.38199045,-48.53773383,-46.76349969,-44.97940744,-44.17532498,-43.31499298,-43.0771275,-42.08221732,-42.01010263,-42.16511772,-42.67508871,-43.04043304,-43.96100175,-44.30122545,-45.34753696,-55.72596778,-50.27546596,-50.04543064,-51.46838565,-50.16999827,-48.59194498,-48.81495112,-48.05841194,-47.24271647,-46.91075005,-46.56433111,-46.24269101,-45.60807618,-45.85883194,-45.84816671
1,37.35,12.58008625,5.338476629,1.897789982,-1.598242336,4.490803605,8.598453011,-22.29786999,-41.59614846,-42.79400502,-43.21555562,-42.58308686,-41.34673795,-40.40738349,-39.79896341,-39.84010689,-39.81761396,-39.94525354,-39.80906545,-40.0549115,-40.74041022,-41.59809255,-42.64421747,-45.535012,-45.26968716,-45.26585505,-45.61060024,-45.66799055,-45.14660621,-45.08227817,-44.75225454,-45.03387477,-45.24320761,-45.26349057,-45.45298071,-44.91815579,-45.63732753,-45.74302941
1,41.78,7.003123101,7.103008056,1.363249901,2.778544748,-2.656276441,8.985722269,-8.564117045,-40.7778252,-40.13144626,-40.56259127,-40.36274479,-40.62704925,-42.18538819,-43.83184032,-45.44778087,-43.33842463,-40.91580565,-39.45081834,-38.70478427,-38.17419733,-37.66394002,-37.43087624,-45.1138144,-45.23605864,-45.46037045,-45.25050043,-45.44393014,-45.6858804,-46.5702941,-47.58550323,-48.22158468,-49.19933728,-50.03690957,-50.51290674,-49.4178662,-49.92696838,-48.92303715
1,28.3,7.274872019,5.179815609,1.107105364,2.553754417,-2.430301976,7.695436742,-14.02072023,-40.86274282,-40.39082901,-41.0683175,-41.44058216,-41.70357072,-42.94220835,-44.99354595,-48.28846621,-46.07713074,-44.49709201,-42.03728092,-40.55496945,-39.69620443,-39.19729944,-38.80321618,-47.94826493,-47.70485166,-47.78414753,-46.72172847,-46.39157631,-47.8617651,-48.43811334,-47.99408698,-48.43794071,-49.86507179,-49.92439811,-48.93267502,-47.16879381,-47.00701201,-46.65496062
1,27.57,9.259432757,5.125720443,1.470869166,0.546919867,4.451211839,8.474663344,-10.18135259,-41.27625388,-40.86196514,-41.10066735,-40.22764847,-39.99143017,-39.55510844,-39.83841817,-41.1130791,-43.25997479,-47.53539517,-48.90939506,-44.37741296,-42.18256522,-40.63476185,-39.82519784,-47.21441122,-47.18565569,-46.66242043,-47.39080038,-47.59645918,-47.47854972,-47.52526358,-48.72076714,-48.01481669,-47.7642505,-46.530105,-45.87252945,-45.28396259,-44.9891106,-44.5498974
1,18.4,4.609022459,2.64137127,1.12443302,2.221962731,-2.360135293,11.08261742,-10.70402343,-44.1931595,-48.0808716,-47.13042187,-44.83431013,-44.25725386,-44.0577392,-43.77284944,-43.46323033,-43.15635034,-43.21416234,-42.84157158,-42.70353472,-43.32263896,-44.15728221,-44.01266427,-48.495133,-48.10793584,-48.22461698,-47.72774088,-47.22186031,-46.62947942,-46.07354882,-46.19610413,-46.59008545,-46.92716715,-47.66226092,-48.48394763,-49.28234529,-50.08804662,-50.11217126
1,24.51,0.533354263,4.762384503,0.527328447,3.397336985,-2.620160073,16.41978119,-6.941713645,-42.11618609,-41.92152841,-41.9219894,-40.90585034,-39.6473336,-39.84839902,-40.29253033,-40.71687503,-41.71978766,-42.67760462,-42.79825127,-43.04828231,-42.57522841,-41.7075599,-41.53004051,-49.85234159,-50.46074015,-52.42354085,-50.21142328,-49.05577087,-48.17566342,-50.78320352,-52.02902424,-50.35387339,-51.40364893,-53.12205806,-53.40661443,-54.39932644,-52.98676231,-55.72134561
