1.0,0.09,-0.49,-0.05,-0.16,-0.1253961016813499,-0.14239317990381617,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.12,-0.23,-0.14,-0.03,-0.29044991403316545,-0.09240588421808861,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.16,0.02,-0.19,0.48,-0.23460324616134715,0.038227174765582295,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.12,0.68,-0.06,0.83,-0.19197688918509184,-0.012036362358078742,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.14,0.25,0.05,1.52,-0.029594689238019167,-0.7663707682113828,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.24,0.57,0.06,-0.09,-0.5999396188289539,0.01313216506786194,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.27,1.25,0.1,0.8,-0.41942202389020933,-0.04566361654359677,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.24,0.76,-0.04,1.46,-0.5466829807973262,0.5264387129633896,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.53,0.63,0.04,2.75,-0.8842453837675693,-0.1676606730445273,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.51,1.54,-0.18,2.04,-0.45447918280711663,-0.8014665759686898,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.32,1.41,-0.2,2.05,-0.017667142628858212,-0.8407662410392864,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.42,0.88,-0.35,1.22,-0.7431021929195927,-0.29782399312025304,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.42,0.67,-0.41,1.51,-0.49635850460557834,0.015107445373525652,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.09,0.02,0.01,0.65,-0.283108390640732,-0.49563054702955367,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.01,-0.08,0.16,0.55,-0.3844431848967365,0.03746248238509635,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,-0.01,-0.13,0.2,0.0,-0.3172176761115697,0.5439420428339542,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,-0.21,0.27,-0.8,-0.5935037918527625,0.44164833188453556,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,-0.01,-0.77,0.26,-1.06,-0.2026529456748071,0.1735850904004249,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,-0.08,-0.86,0.11,-1.15,-0.12909187647880127,0.22657291856526435,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,-0.28,-0.89,-0.08,-1.59,-0.26616980790411443,0.26618345808912847,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,-0.38,-0.92,-0.22,-1.38,-0.14526565749978712,-0.22846857278661883,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,-0.46,-1.15,-0.36,-2.16,-0.14413421347159727,-0.036405061556382894,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,-0.44,-1.18,-0.37,-2.1,-0.09887187069243973,0.1767041402621271,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,-0.37,-1.11,-0.58,-2.15,0.20069955718349294,0.717718390280164,0.0,0.0,0.0,0.0,0.0,0.0,
