1,0.61,0.12,0.427123258,0.186251835,-0.05490591,0.467597274,-1.559189848,-3.757474764,-46.51978197,-51.11208903,-52.02203787,-55.06683515,-53.45749527,-56.32022443,-57.63072437,-57.1268799,-55.56944389,-60.42810639,-57.75201364,-56.19399692,-58.49416704,-55.24361529,-54.42397397,-54.36436154,-52.91567023,-51.46859137,-54.19134315,-54.52775658,-63.03039699,-59.62838612,-59.31399243,-61.00126349,-63.68315226,-64.67216094,-59.82072913,-60.19225707,-56.47958521,-59.8248528
1,0.28,0.14,0.477350987,0.16537363,0.098299036,-0.796451859,-1.584055118,-2.482411419,-45.56869854,-52.50596354,-54.22477979,-56.26933074,-55.51708722,-59.32052288,-59.59170673,-57.8701793,-62.97536475,-56.91525454,-58.3075032,-56.9273355,-58.42643113,-59.57886304,-60.94808499,-54.30097275,-52.57772015,-52.73906844,-57.31006452,-55.09541195,-56.85229458,-62.46880323,-59.94137571,-58.94700847,-59.92696761,-58.65795595,-58.95827428,-61.54927292,-58.37857863,-58.62213927
1,0.85,0.1,0.559138567,0.141548013,0.255819799,-0.073707027,-1.405686153,-3.042788461,-44.88696144,-52.5715909,-58.81510241,-54.87781054,-57.0514146,-56.11272481,-56.23492097,-57.62345447,-56.55932234,-56.13717914,-53.59759249,-56.97434984,-57.85240427,-55.21689115,-58.84000541,-54.85109633,-52.3450977,-59.0115502,-54.65204569,-66.10998765,-59.18089977,-61.9560641,-58.46330663,-58.48060898,-60.54549375,-55.97701377,-61.41133046,-62.6409789,-58.79028266,-60.89332476
1,0.75,0.11,0.388518319,0.127229723,-0.256885456,0.188281655,-1.550367952,-3.007833821,-46.96635757,-51.12974265,-53.33964239,-59.12973747,-54.49135529,-55.6374629,-58.03994813,-54.99335783,-58.29621987,-58.55887857,-55.31691516,-55.97009329,-59.4536428,-54.97063281,-54.53319111,-53.73576918,-56.42576592,-54.43395535,-56.95431005,-55.27843139,-57.85801638,-58.84246268,-59.42749749,-62.04380154,-61.24653947,-62.78741371,-58.80209667,-61.93004601,-59.00976576,-63.71987869
1,0.34,0.42,0.518983005,0.118430079,0.545699628,-0.266189237,-0.91826201,-2.660444403,-45.72459142,-48.88623149,-51.56754519,-52.45611694,-57.50947527,-56.18882209,-55.6825313,-63.61568246,-56.33160713,-62.49963443,-58.8379306,-55.94000762,-62.52044403,-58.13181771,-56.27161139,-57.14491693,-58.51491413,-57.44109249,-54.12302831,-54.88426688,-58.48717209,-58.10776798,-58.44161496,-59.11565139,-57.42667237,-60.90729035,-57.47960553,-60.16911772,-59.38243401,-76.07643921
1,0.22,0.48,0.509692673,0.180986608,-0.038129305,-1.001169358,-1.572665208,-2.295094679,-45.3170697,-51.50527625,-53.02170338,-57.93673295,-56.40565497,-59.53997269,-56.39491475,-61.71114911,-58.56773383,-57.20737948,-59.73026465,-63.0612779,-60.37692933,-58.81072542,-56.86579598,-56.21037426,-51.80405597,-52.11091913,-55.55008385,-59.3421753,-57.25556429,-58.59340185,-59.77990313,-57.1402982,-61.3244718,-56.81539578,-56.490724,-60.78376476,-57.68959646,-58.59703119
1,0.09,0.85,0.468800726,0.237560642,0.006832656,1.093619293,-1.394758791,-3.037176752,-45.9337731,-49.8896303,-53.96137595,-53.76142912,-58.50126116,-66.15181143,-56.02890389,-60.77693226,-59.58208617,-56.97281079,-61.55247708,-57.31449338,-56.68929793,-58.90707691,-57.64976036,-56.41225382,-50.69564866,-52.31910767,-54.28949184,-54.85527871,-54.60034964,-54.64976913,-54.54636676,-54.12986256,-55.44744682,-58.32193181,-65.64515938,-55.7693038,-59.6418662,-58.13045789
1,0.43,0.32,0.455492522,0.172797524,0.133300525,1.3705186,-1.450040376,-4.510853836,-45.70279276,-54.36796443,-58.97349289,-58.93447591,-54.50837191,-59.23634076,-66.21953858,-57.46835625,-59.84370874,-61.92457796,-60.35874693,-56.48281064,-56.76311879,-68.40698094,-57.57073565,-56.65344417,-52.4163734,-54.58830224,-53.84574093,-53.1904562,-57.06019885,-57.85834147,-56.88843678,-63.28607471,-62.20791826,-58.1228252,-59.37391647,-58.64850454,-57.65626935,-60.052761
1,0.78,0.36,0.476345852,0.191408992,-0.030982506,0.296812411,-1.526990363,-3.484939141,-45.87207968,-50.85366169,-52.82349093,-57.70822866,-54.53253302,-54.69610665,-58.8529021,-57.94983101,-57.24179526,-58.20842967,-62.66612689,-56.8654831,-54.3356197,-56.23686489,-55.16820733,-58.65104964,-51.03896187,-55.34657439,-51.71104291,-59.85797493,-61.15402087,-67.00200636,-58.86967103,-58.05156123,-61.8443208,-58.14962441,-60.96088505,-57.40474473,-57.39176155,-58.07650871
1,0.1,0.7,0.406443704,0.200946977,0.047657365,0.618317453,-1.444008988,-2.922198832,-46.57095175,-51.10380628,-54.70565762,-61.49085362,-53.79816809,-58.69792472,-54.57565409,-54.53907113,-62.63225711,-63.23322105,-57.58341596,-55.98193239,-58.25323528,-60.01578717,-59.75331525,-57.78562556,-52.34409517,-52.80471207,-51.60296017,-54.98241754,-59.38945983,-55.31704115,-58.42854997,-58.86995999,-58.69926806,-57.18734811,-57.26668349,-57.3656956,-59.72998666,-61.14879369
