1,0.84,0.27,0.55203282,0.207273973,0.75188592,0.097339889,-1.244405317,-1.150562318,-46.51060264,-48.14628277,-47.89952311,-51.94485562,-51.50476768,-52.8423349,-56.38530953,-60.03566574,-60.29928855,-63.35537927,-58.64576064,-55.59511749,-62.56539836,-57.6826714,-60.77211839,-50.37895959,-52.48959382,-56.74080681,-53.50974236,-60.34289559,-55.70409443,-61.00001104,-59.61632996,-58.86196359,-61.46787425,-59.04170875,-57.14926058,-61.27764269,-58.61209566,-65.31214424
1,3.08,1.57,0.702059192,0.266307029,-2.339795822,0.305530018,-2.003272177,-1.644317199,-45.52122129,-52.67708429,-48.41465177,-49.48132812,-52.8050901,-51.02215166,-52.81515403,-51.17238662,-51.56876181,-50.72521834,-50.22203384,-50.25902777,-51.34644151,-50.58262718,-51.6484424,-51.34513521,-52.86809759,-56.37525216,-57.40845096,-60.63824202,-61.01174503,-58.51288319,-56.06786061,-54.38257365,-54.45758678,-52.22581371,-52.41021898,-53.4635711,-54.18056978,-52.5956345
1,4.49,0.7,1.063755462,0.257184272,-2.963989525,-0.7817932,6.667573427,-1.879269711,-44.9484547,-48.28248874,-46.45871888,-47.1694386,-47.09051691,-49.49084091,-50.00644979,-48.35667805,-48.91328651,-48.98572417,-48.97934935,-48.4118299,-49.05081033,-49.0392701,-48.59108496,-50.56659977,-52.93973727,-52.36758618,-53.24666707,-55.16776676,-56.85940117,-61.95606203,-57.21576919,-55.43473217,-59.05524781,-55.04769303,-53.33555918,-55.84197842,-56.19903099,-55.54185801
1,4.46,1.07,0.76022554,0.197340719,-2.012837899,-2.362102529,2.864927088,5.23759128,-46.62389212,-53.7570799,-47.63822222,-48.44988308,-50.64052062,-48.8881214,-51.09716132,-50.70735612,-49.48889502,-50.18538194,-49.27907163,-49.91149287,-50.02476428,-49.83285942,-51.49850977,-54.31825612,-58.11395627,-55.3784209,-55.01816427,-60.77866877,-56.91892533,-59.49821285,-56.72579066,-55.21075756,-56.11879836,-53.40572142,-56.08612742,-53.29590797,-54.37943716,-53.78660024
1,2.44,1.21,0.566136854,0.232367023,-0.751826244,-1.174763172,0.229288351,1.888614464,-46.05499975,-52.65584369,-50.22580096,-53.02031836,-50.23966675,-53.45898492,-52.61951917,-55.58791414,-50.66559552,-51.94835167,-51.81663325,-52.23556545,-52.24907967,-53.95938122,-52.46734893,-52.36720634,-54.5618316,-52.17008322,-58.7005253,-55.77820723,-58.20052613,-55.8125056,-58.07898022,-58.01643835,-59.12322602,-53.519297,-54.67027135,-54.16406061,-53.43827817,-53.63938028
1,0.7,0.89,0.512561639,0.197515575,-0.329304836,-0.389159579,-2.453751454,-0.423138114,-45.58896526,-52.98219882,-51.43502678,-55.05719917,-51.48193467,-57.53251572,-54.5594048,-58.59821409,-53.81065703,-56.42811706,-57.69845172,-54.47196064,-56.6595572,-55.67259833,-54.88540213,-51.09610916,-56.30776659,-58.01313576,-54.64949899,-59.35309936,-57.84183571,-62.68336961,-58.30132682,-60.23021267,-55.99308946,-54.41282615,-56.46549181,-54.57802936,-56.3699144,-54.61014241
1,1.48,0.78,0.610564464,0.226898027,-0.728901851,-0.606106133,0.170176876,-0.768009582,-45.47244302,-52.6113229,-50.11326169,-50.82052183,-51.03317632,-53.21067704,-51.40915097,-55.10800858,-51.26421963,-52.67573493,-52.4822617,-52.97145928,-52.72387738,-53.22063187,-51.81971907,-51.70128062,-50.59158699,-54.53446217,-55.02481463,-58.35376298,-59.27927327,-58.47370753,-64.35469056,-60.1846895,-59.37813232,-55.39422779,-54.20609724,-56.82225752,-56.55510553,-56.09057169
1,2.88,0.49,0.739686378,0.279108339,-1.08921639,-0.621056392,2.282392763,-1.915948652,-44.80668595,-49.82591655,-48.683682,-50.01726321,-50.41991476,-50.64163306,-50.38038268,-51.8429241,-51.92939194,-51.36114298,-50.85249169,-52.52657509,-52.60382003,-52.9994691,-54.63884906,-48.82860516,-50.66283343,-57.23937691,-54.42421369,-58.6073893,-58.72855577,-70.4749633,-58.30711548,-61.35657001,-58.20342823,-55.88831483,-56.70043102,-58.65432651,-59.64353793,-58.32295719
1,0.82,0.99,0.506877697,0.246144489,-0.305980017,-0.843786299,-2.31351212,-0.47176985,-45.91342639,-54.51478712,-53.81159808,-49.37820416,-56.11249955,-56.18866004,-52.64834022,-56.08732419,-52.86134956,-52.61192976,-53.71629763,-55.41280709,-59.06264691,-58.13100409,-59.33644452,-50.34330903,-58.10189654,-54.32743425,-53.5826746,-58.29148554,-60.56308309,-59.83337249,-56.06863581,-59.51506306,-56.5296692,-53.24714734,-53.69757155,-54.56695942,-54.20342095,-53.99682165
1,4.37,0.07,0.804805817,0.243520525,-1.093671846,-0.447129125,2.758726141,-2.365018001,-45.47938199,-49.16238568,-50.09653686,-49.1832613,-50.17517779,-57.73226519,-52.2398941,-50.82460964,-49.08255296,-49.14740944,-48.87871774,-49.45125963,-49.67544141,-49.42233281,-49.66615763,-50.55276435,-52.92024582,-51.21435429,-52.13450163,-55.40127599,-60.17935123,-60.99758284,-66.76390002,-67.70683853,-61.83123234,-59.03008495,-55.70693377,-64.09062248,-68.41303915,-57.45337923
1,0.67,0.94,0.663197451,0.272464877,0.256991976,-0.852901029,-2.203981677,1.102587119,-44.9428355,-50.62567365,-47.27514259,-51.94259673,-53.84635569,-54.65805085,-57.01627898,-52.50821002,-53.60545177,-53.32892975,-54.49228107,-59.85268208,-59.43922341,-53.83993238,-55.37384766,-49.84961065,-54.35296108,-50.95898859,-55.65112075,-64.80418116,-57.98439098,-56.36484847,-58.61568246,-59.67668526,-58.54871691,-54.19902594,-54.13763839,-54.69100521,-54.3478215,-54.93016787
1,4.89,0.03,0.788627603,0.194003866,-0.151120231,0.469050406,3.014261439,-2.211021496,-45.30962061,-56.16781965,-50.9143749,-52.62813902,-49.95925436,-51.68281593,-50.75745846,-51.36192098,-48.89440364,-49.62139808,-48.43221,-49.41507373,-49.56292631,-49.3243084,-49.34358991,-50.61376365,-54.42777967,-52.60519836,-57.7284345,-59.77221867,-59.22126842,-58.48201486,-58.60568333,-58.00136796,-63.15664493,-57.18642187,-56.9112576,-59.4063469,-62.3213635,-63.71432616
1,4.5,0.84,0.917038744,0.233826024,-1.686081722,-0.013043333,2.984759249,-2.929408459,-45.66160849,-48.43175565,-47.49152431,-46.3910901,-50.47662254,-52.28756758,-48.71507143,-49.7576744,-51.10579579,-50.03632896,-50.85357944,-48.56951945,-48.87429399,-49.89369724,-48.68447399,-52.0433866,-52.24038219,-51.94530916,-55.26278623,-54.83712026,-59.662394,-59.02216452,-57.84602212,-55.26166972,-58.2091028,-55.95351179,-54.50249683,-54.95047324,-54.19787743,-55.61096257
1,3.08,0.17,0.619169996,0.194413933,-0.498854448,-0.203565044,-4.439209296,-2.11367429,-45.69353278,-55.74258394,-49.95376622,-51.89214884,-52.10100407,-52.53923914,-54.76960528,-53.39298366,-53.72189234,-50.95038533,-51.31476122,-51.04043242,-50.48408728,-50.89346297,-51.288673,-49.84876515,-56.62509854,-61.1447127,-55.20304418,-59.75964989,-61.08887819,-58.8052541,-59.59393666,-57.72351622,-57.42084698,-63.0494664,-59.0132814,-59.47704212,-59.84894477,-57.09746794
1,4.76,0.6,0.878293578,0.254790815,0.079942564,-0.709683806,1.32036353,-2.119921517,-44.43017293,-48.68195789,-52.36449358,-51.6703622,-62.244276,-50.30428875,-51.78135502,-50.37872999,-49.80856666,-49.01529124,-49.59146252,-47.96927257,-49.8403241,-49.54226933,-48.85872258,-49.59643548,-51.22542508,-53.34471682,-62.24226138,-55.1371997,-56.97711542,-55.77825654,-56.1481241,-59.42294375,-56.90949766,-60.33810647,-60.07683742,-56.95073058,-57.85728018,-58.48407143
1,3.7,0.96,0.783417992,0.215653078,-0.820186232,0.618097295,-0.093727055,0.132683231,-45.73060022,-54.1211941,-47.81806266,-47.71847928,-47.37014763,-51.63874169,-51.56116349,-48.8526329,-49.90166688,-50.54257597,-52.08667667,-51.5451693,-51.2823346,-53.26416682,-52.05094963,-51.34003042,-54.12287965,-60.90152641,-54.66473872,-61.50910648,-61.11216219,-59.19422286,-61.12147994,-56.61088213,-56.88719199,-53.96719176,-55.10658746,-53.32533971,-55.13743654,-54.13910964
1,3.75,0.57,0.595502676,0.166786903,-0.340517979,-1.137584973,2.065822096,1.147557231,-46.97925106,-55.21634593,-53.55714883,-50.33955533,-50.72243159,-51.16735506,-52.87596864,-53.10998864,-50.71439191,-51.27755401,-49.7743403,-51.02827023,-49.94616953,-50.22904281,-50.69723991,-51.66148927,-58.84575146,-56.50375723,-56.48494243,-56.01012728,-60.73274154,-59.38848453,-59.49155011,-58.09596667,-59.54514806,-55.078359,-56.53510416,-56.18637461,-56.04499494,-56.57234775
